SKU_ID,Base_ID,Title,Price,Description,Stock,Release Year,Storage,Screen Size,Color
3538,18,"NextGen Edge - 512GB, 6.5"", White",468.03,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2021,512GB,"6.5""",White
3539,18,"NextGen Edge - 512GB, 6.5"", Blue",468.03,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2021,512GB,"6.5""",Blue
3540,18,"NextGen Edge - 512GB, 6.5"", Red",468.03,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2021,512GB,"6.5""",Red
3541,18,"NextGen Edge - 512GB, 6.5"", Green",468.03,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2021,512GB,"6.5""",Green
3542,18,"NextGen Edge - 512GB, 6.5"", Silver",468.03,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2021,512GB,"6.5""",Silver
3543,18,"NextGen Edge - 512GB, 6.5"", Gold",468.03,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2021,512GB,"6.5""",Gold
3544,18,"NextGen Edge - 512GB, 6.5"", Purple",468.03,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2021,512GB,"6.5""",Purple
3545,18,"NextGen Edge - 512GB, 6.7"", Black",498.03,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2021,512GB,"6.7""",Black
3546,18,"NextGen Edge - 512GB, 6.7"", White",498.03,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2021,512GB,"6.7""",White
3547,18,"NextGen Edge - 512GB, 6.7"", Blue",498.03,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2021,512GB,"6.7""",Blue
3548,18,"NextGen Edge - 512GB, 6.7"", Red",498.03,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2021,512GB,"6.7""",Red
3549,18,"NextGen Edge - 512GB, 6.7"", Green",498.03,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2021,512GB,"6.7""",Green
3550,18,"NextGen Edge - 512GB, 6.7"", Silver",498.03,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2021,512GB,"6.7""",Silver
3551,18,"NextGen Edge - 512GB, 6.7"", Gold",498.03,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2021,512GB,"6.7""",Gold
3552,18,"NextGen Edge - 512GB, 6.7"", Purple",498.03,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2021,512GB,"6.7""",Purple
3553,18,"NextGen Edge - 512GB, 7.1"", Black",528.03,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2021,512GB,"7.1""",Black
3554,18,"NextGen Edge - 512GB, 7.1"", White",528.03,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2021,512GB,"7.1""",White
3555,18,"NextGen Edge - 512GB, 7.1"", Blue",528.03,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2021,512GB,"7.1""",Blue
3556,18,"NextGen Edge - 512GB, 7.1"", Red",528.03,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2021,512GB,"7.1""",Red
3557,18,"NextGen Edge - 512GB, 7.1"", Green",528.03,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2021,512GB,"7.1""",Green
3558,18,"NextGen Edge - 512GB, 7.1"", Silver",528.03,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2021,512GB,"7.1""",Silver
3559,18,"NextGen Edge - 512GB, 7.1"", Gold",528.03,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2021,512GB,"7.1""",Gold
3560,18,"NextGen Edge - 512GB, 7.1"", Purple",528.03,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2021,512GB,"7.1""",Purple
3561,18,"NextGen Edge - 1TB, 5.8"", Black",458.03,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2021,1TB,"5.8""",Black
3562,18,"NextGen Edge - 1TB, 5.8"", White",458.03,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2021,1TB,"5.8""",White
3563,18,"NextGen Edge - 1TB, 5.8"", Blue",458.03,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2021,1TB,"5.8""",Blue
3564,18,"NextGen Edge - 1TB, 5.8"", Red",458.03,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2021,1TB,"5.8""",Red
3565,18,"NextGen Edge - 1TB, 5.8"", Green",458.03,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2021,1TB,"5.8""",Green
3566,18,"NextGen Edge - 1TB, 5.8"", Silver",458.03,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2021,1TB,"5.8""",Silver
3567,18,"NextGen Edge - 1TB, 5.8"", Gold",458.03,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2021,1TB,"5.8""",Gold
3568,18,"NextGen Edge - 1TB, 5.8"", Purple",458.03,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2021,1TB,"5.8""",Purple
3569,18,"NextGen Edge - 1TB, 6.1"", Black",488.03,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2021,1TB,"6.1""",Black
3570,18,"NextGen Edge - 1TB, 6.1"", White",488.03,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2021,1TB,"6.1""",White
3571,18,"NextGen Edge - 1TB, 6.1"", Blue",488.03,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2021,1TB,"6.1""",Blue
3572,18,"NextGen Edge - 1TB, 6.1"", Red",488.03,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2021,1TB,"6.1""",Red
3573,18,"NextGen Edge - 1TB, 6.1"", Green",488.03,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2021,1TB,"6.1""",Green
3574,18,"NextGen Edge - 1TB, 6.1"", Silver",488.03,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2021,1TB,"6.1""",Silver
3575,18,"NextGen Edge - 1TB, 6.1"", Gold",488.03,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2021,1TB,"6.1""",Gold
3576,18,"NextGen Edge - 1TB, 6.1"", Purple",488.03,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2021,1TB,"6.1""",Purple
3577,18,"NextGen Edge - 1TB, 6.5"", Black",518.03,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2021,1TB,"6.5""",Black
3578,18,"NextGen Edge - 1TB, 6.5"", White",518.03,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2021,1TB,"6.5""",White
3579,18,"NextGen Edge - 1TB, 6.5"", Blue",518.03,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2021,1TB,"6.5""",Blue
3580,18,"NextGen Edge - 1TB, 6.5"", Red",518.03,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2021,1TB,"6.5""",Red
3581,18,"NextGen Edge - 1TB, 6.5"", Green",518.03,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2021,1TB,"6.5""",Green
3582,18,"NextGen Edge - 1TB, 6.5"", Silver",518.03,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2021,1TB,"6.5""",Silver
3583,18,"NextGen Edge - 1TB, 6.5"", Gold",518.03,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2021,1TB,"6.5""",Gold
3584,18,"NextGen Edge - 1TB, 6.5"", Purple",518.03,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2021,1TB,"6.5""",Purple
3585,18,"NextGen Edge - 1TB, 6.7"", Black",548.03,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2021,1TB,"6.7""",Black
3586,18,"NextGen Edge - 1TB, 6.7"", White",548.03,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2021,1TB,"6.7""",White
3587,18,"NextGen Edge - 1TB, 6.7"", Blue",548.03,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2021,1TB,"6.7""",Blue
3588,18,"NextGen Edge - 1TB, 6.7"", Red",548.03,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2021,1TB,"6.7""",Red
3589,18,"NextGen Edge - 1TB, 6.7"", Green",548.03,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2021,1TB,"6.7""",Green
3590,18,"NextGen Edge - 1TB, 6.7"", Silver",548.03,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2021,1TB,"6.7""",Silver
3591,18,"NextGen Edge - 1TB, 6.7"", Gold",548.03,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2021,1TB,"6.7""",Gold
3592,18,"NextGen Edge - 1TB, 6.7"", Purple",548.03,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2021,1TB,"6.7""",Purple
3593,18,"NextGen Edge - 1TB, 7.1"", Black",578.03,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2021,1TB,"7.1""",Black
3594,18,"NextGen Edge - 1TB, 7.1"", White",578.03,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2021,1TB,"7.1""",White
3595,18,"NextGen Edge - 1TB, 7.1"", Blue",578.03,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2021,1TB,"7.1""",Blue
3596,18,"NextGen Edge - 1TB, 7.1"", Red",578.03,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2021,1TB,"7.1""",Red
3597,18,"NextGen Edge - 1TB, 7.1"", Green",578.03,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2021,1TB,"7.1""",Green
3598,18,"NextGen Edge - 1TB, 7.1"", Silver",578.03,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2021,1TB,"7.1""",Silver
3599,18,"NextGen Edge - 1TB, 7.1"", Gold",578.03,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2021,1TB,"7.1""",Gold
3600,18,"NextGen Edge - 1TB, 7.1"", Purple",578.03,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2021,1TB,"7.1""",Purple
3601,19,"XenoPhone Infinity - 64GB, 5.8"", Black",736.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,64GB,"5.8""",Black
3602,19,"XenoPhone Infinity - 64GB, 5.8"", White",736.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,64GB,"5.8""",White
3603,19,"XenoPhone Infinity - 64GB, 5.8"", Blue",736.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,64GB,"5.8""",Blue
3604,19,"XenoPhone Infinity - 64GB, 5.8"", Red",736.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,64GB,"5.8""",Red
3605,19,"XenoPhone Infinity - 64GB, 5.8"", Green",736.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,64GB,"5.8""",Green
3606,19,"XenoPhone Infinity - 64GB, 5.8"", Silver",736.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,64GB,"5.8""",Silver
3607,19,"XenoPhone Infinity - 64GB, 5.8"", Gold",736.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,64GB,"5.8""",Gold
3608,19,"XenoPhone Infinity - 64GB, 5.8"", Purple",736.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,64GB,"5.8""",Purple
3609,19,"XenoPhone Infinity - 64GB, 6.1"", Black",766.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,64GB,"6.1""",Black
3610,19,"XenoPhone Infinity - 64GB, 6.1"", White",766.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,64GB,"6.1""",White
3611,19,"XenoPhone Infinity - 64GB, 6.1"", Blue",766.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,64GB,"6.1""",Blue
3612,19,"XenoPhone Infinity - 64GB, 6.1"", Red",766.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,64GB,"6.1""",Red
3613,19,"XenoPhone Infinity - 64GB, 6.1"", Green",766.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,64GB,"6.1""",Green
3614,19,"XenoPhone Infinity - 64GB, 6.1"", Silver",766.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,64GB,"6.1""",Silver
3615,19,"XenoPhone Infinity - 64GB, 6.1"", Gold",766.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,64GB,"6.1""",Gold
3616,19,"XenoPhone Infinity - 64GB, 6.1"", Purple",766.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,64GB,"6.1""",Purple
3617,19,"XenoPhone Infinity - 64GB, 6.5"", Black",796.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,64GB,"6.5""",Black
3618,19,"XenoPhone Infinity - 64GB, 6.5"", White",796.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,64GB,"6.5""",White
3619,19,"XenoPhone Infinity - 64GB, 6.5"", Blue",796.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,64GB,"6.5""",Blue
3620,19,"XenoPhone Infinity - 64GB, 6.5"", Red",796.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,64GB,"6.5""",Red
3621,19,"XenoPhone Infinity - 64GB, 6.5"", Green",796.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,64GB,"6.5""",Green
3622,19,"XenoPhone Infinity - 64GB, 6.5"", Silver",796.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,64GB,"6.5""",Silver
3623,19,"XenoPhone Infinity - 64GB, 6.5"", Gold",796.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,64GB,"6.5""",Gold
3624,19,"XenoPhone Infinity - 64GB, 6.5"", Purple",796.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,64GB,"6.5""",Purple
3625,19,"XenoPhone Infinity - 64GB, 6.7"", Black",826.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,64GB,"6.7""",Black
3626,19,"XenoPhone Infinity - 64GB, 6.7"", White",826.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,64GB,"6.7""",White
3627,19,"XenoPhone Infinity - 64GB, 6.7"", Blue",826.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,64GB,"6.7""",Blue
3628,19,"XenoPhone Infinity - 64GB, 6.7"", Red",826.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,64GB,"6.7""",Red
3629,19,"XenoPhone Infinity - 64GB, 6.7"", Green",826.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,64GB,"6.7""",Green
3630,19,"XenoPhone Infinity - 64GB, 6.7"", Silver",826.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,64GB,"6.7""",Silver
3631,19,"XenoPhone Infinity - 64GB, 6.7"", Gold",826.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,64GB,"6.7""",Gold
3632,19,"XenoPhone Infinity - 64GB, 6.7"", Purple",826.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,64GB,"6.7""",Purple
3633,19,"XenoPhone Infinity - 64GB, 7.1"", Black",856.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,64GB,"7.1""",Black
3634,19,"XenoPhone Infinity - 64GB, 7.1"", White",856.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,64GB,"7.1""",White
3635,19,"XenoPhone Infinity - 64GB, 7.1"", Blue",856.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,64GB,"7.1""",Blue
3636,19,"XenoPhone Infinity - 64GB, 7.1"", Red",856.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,64GB,"7.1""",Red
3637,19,"XenoPhone Infinity - 64GB, 7.1"", Green",856.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,64GB,"7.1""",Green
3638,19,"XenoPhone Infinity - 64GB, 7.1"", Silver",856.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,64GB,"7.1""",Silver
3639,19,"XenoPhone Infinity - 64GB, 7.1"", Gold",856.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,64GB,"7.1""",Gold
3640,19,"XenoPhone Infinity - 64GB, 7.1"", Purple",856.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,64GB,"7.1""",Purple
3641,19,"XenoPhone Infinity - 128GB, 5.8"", Black",786.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,128GB,"5.8""",Black
3642,19,"XenoPhone Infinity - 128GB, 5.8"", White",786.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,128GB,"5.8""",White
3643,19,"XenoPhone Infinity - 128GB, 5.8"", Blue",786.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,128GB,"5.8""",Blue
3644,19,"XenoPhone Infinity - 128GB, 5.8"", Red",786.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,128GB,"5.8""",Red
3645,19,"XenoPhone Infinity - 128GB, 5.8"", Green",786.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,128GB,"5.8""",Green
3646,19,"XenoPhone Infinity - 128GB, 5.8"", Silver",786.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,128GB,"5.8""",Silver
3647,19,"XenoPhone Infinity - 128GB, 5.8"", Gold",786.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,128GB,"5.8""",Gold
3648,19,"XenoPhone Infinity - 128GB, 5.8"", Purple",786.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,128GB,"5.8""",Purple
3649,19,"XenoPhone Infinity - 128GB, 6.1"", Black",816.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,128GB,"6.1""",Black
3650,19,"XenoPhone Infinity - 128GB, 6.1"", White",816.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,128GB,"6.1""",White
3651,19,"XenoPhone Infinity - 128GB, 6.1"", Blue",816.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,128GB,"6.1""",Blue
3652,19,"XenoPhone Infinity - 128GB, 6.1"", Red",816.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,128GB,"6.1""",Red
3653,19,"XenoPhone Infinity - 128GB, 6.1"", Green",816.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,128GB,"6.1""",Green
3654,19,"XenoPhone Infinity - 128GB, 6.1"", Silver",816.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,128GB,"6.1""",Silver
3655,19,"XenoPhone Infinity - 128GB, 6.1"", Gold",816.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,128GB,"6.1""",Gold
3656,19,"XenoPhone Infinity - 128GB, 6.1"", Purple",816.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,128GB,"6.1""",Purple
3657,19,"XenoPhone Infinity - 128GB, 6.5"", Black",846.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,128GB,"6.5""",Black
3658,19,"XenoPhone Infinity - 128GB, 6.5"", White",846.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,128GB,"6.5""",White
3659,19,"XenoPhone Infinity - 128GB, 6.5"", Blue",846.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,128GB,"6.5""",Blue
3660,19,"XenoPhone Infinity - 128GB, 6.5"", Red",846.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,128GB,"6.5""",Red
3661,19,"XenoPhone Infinity - 128GB, 6.5"", Green",846.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,128GB,"6.5""",Green
3662,19,"XenoPhone Infinity - 128GB, 6.5"", Silver",846.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,128GB,"6.5""",Silver
3663,19,"XenoPhone Infinity - 128GB, 6.5"", Gold",846.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,128GB,"6.5""",Gold
3664,19,"XenoPhone Infinity - 128GB, 6.5"", Purple",846.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,128GB,"6.5""",Purple
3665,19,"XenoPhone Infinity - 128GB, 6.7"", Black",876.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,128GB,"6.7""",Black
3666,19,"XenoPhone Infinity - 128GB, 6.7"", White",876.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,128GB,"6.7""",White
3667,19,"XenoPhone Infinity - 128GB, 6.7"", Blue",876.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,128GB,"6.7""",Blue
3668,19,"XenoPhone Infinity - 128GB, 6.7"", Red",876.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,128GB,"6.7""",Red
3669,19,"XenoPhone Infinity - 128GB, 6.7"", Green",876.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,128GB,"6.7""",Green
3670,19,"XenoPhone Infinity - 128GB, 6.7"", Silver",876.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,128GB,"6.7""",Silver
3671,19,"XenoPhone Infinity - 128GB, 6.7"", Gold",876.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,128GB,"6.7""",Gold
3672,19,"XenoPhone Infinity - 128GB, 6.7"", Purple",876.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,128GB,"6.7""",Purple
3673,19,"XenoPhone Infinity - 128GB, 7.1"", Black",906.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,128GB,"7.1""",Black
3674,19,"XenoPhone Infinity - 128GB, 7.1"", White",906.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,128GB,"7.1""",White
3675,19,"XenoPhone Infinity - 128GB, 7.1"", Blue",906.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,128GB,"7.1""",Blue
3676,19,"XenoPhone Infinity - 128GB, 7.1"", Red",906.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,128GB,"7.1""",Red
3677,19,"XenoPhone Infinity - 128GB, 7.1"", Green",906.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,128GB,"7.1""",Green
3678,19,"XenoPhone Infinity - 128GB, 7.1"", Silver",906.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,128GB,"7.1""",Silver
3679,19,"XenoPhone Infinity - 128GB, 7.1"", Gold",906.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,128GB,"7.1""",Gold
3680,19,"XenoPhone Infinity - 128GB, 7.1"", Purple",906.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,128GB,"7.1""",Purple
3681,19,"XenoPhone Infinity - 256GB, 5.8"", Black",836.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,256GB,"5.8""",Black
3682,19,"XenoPhone Infinity - 256GB, 5.8"", White",836.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,256GB,"5.8""",White
3683,19,"XenoPhone Infinity - 256GB, 5.8"", Blue",836.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,256GB,"5.8""",Blue
3684,19,"XenoPhone Infinity - 256GB, 5.8"", Red",836.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,256GB,"5.8""",Red
3685,19,"XenoPhone Infinity - 256GB, 5.8"", Green",836.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,256GB,"5.8""",Green
3686,19,"XenoPhone Infinity - 256GB, 5.8"", Silver",836.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,256GB,"5.8""",Silver
3687,19,"XenoPhone Infinity - 256GB, 5.8"", Gold",836.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,256GB,"5.8""",Gold
3688,19,"XenoPhone Infinity - 256GB, 5.8"", Purple",836.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,256GB,"5.8""",Purple
3689,19,"XenoPhone Infinity - 256GB, 6.1"", Black",866.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,256GB,"6.1""",Black
3690,19,"XenoPhone Infinity - 256GB, 6.1"", White",866.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,256GB,"6.1""",White
3691,19,"XenoPhone Infinity - 256GB, 6.1"", Blue",866.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,256GB,"6.1""",Blue
3692,19,"XenoPhone Infinity - 256GB, 6.1"", Red",866.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,256GB,"6.1""",Red
3693,19,"XenoPhone Infinity - 256GB, 6.1"", Green",866.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,256GB,"6.1""",Green
3694,19,"XenoPhone Infinity - 256GB, 6.1"", Silver",866.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,256GB,"6.1""",Silver
3695,19,"XenoPhone Infinity - 256GB, 6.1"", Gold",866.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,256GB,"6.1""",Gold
3696,19,"XenoPhone Infinity - 256GB, 6.1"", Purple",866.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,256GB,"6.1""",Purple
3697,19,"XenoPhone Infinity - 256GB, 6.5"", Black",896.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,256GB,"6.5""",Black
3698,19,"XenoPhone Infinity - 256GB, 6.5"", White",896.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,256GB,"6.5""",White
3699,19,"XenoPhone Infinity - 256GB, 6.5"", Blue",896.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,256GB,"6.5""",Blue
3700,19,"XenoPhone Infinity - 256GB, 6.5"", Red",896.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,256GB,"6.5""",Red
3701,19,"XenoPhone Infinity - 256GB, 6.5"", Green",896.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,256GB,"6.5""",Green
3702,19,"XenoPhone Infinity - 256GB, 6.5"", Silver",896.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,256GB,"6.5""",Silver
3703,19,"XenoPhone Infinity - 256GB, 6.5"", Gold",896.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,256GB,"6.5""",Gold
3704,19,"XenoPhone Infinity - 256GB, 6.5"", Purple",896.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,256GB,"6.5""",Purple
3705,19,"XenoPhone Infinity - 256GB, 6.7"", Black",926.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,256GB,"6.7""",Black
3706,19,"XenoPhone Infinity - 256GB, 6.7"", White",926.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,256GB,"6.7""",White
3707,19,"XenoPhone Infinity - 256GB, 6.7"", Blue",926.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,256GB,"6.7""",Blue
3708,19,"XenoPhone Infinity - 256GB, 6.7"", Red",926.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,256GB,"6.7""",Red
3709,19,"XenoPhone Infinity - 256GB, 6.7"", Green",926.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,256GB,"6.7""",Green
3710,19,"XenoPhone Infinity - 256GB, 6.7"", Silver",926.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,256GB,"6.7""",Silver
3711,19,"XenoPhone Infinity - 256GB, 6.7"", Gold",926.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,256GB,"6.7""",Gold
3712,19,"XenoPhone Infinity - 256GB, 6.7"", Purple",926.48,"Perfect for professionals, featuring a stunning display and top-tier security features.",35,2024,256GB,"6.7""",Purple
